question_id,content
26599476,怎么样才能最快怀孕呀？想要一个健康聪明的宝宝，谢谢。
62610357,我有一个好朋友，这几天手臂上长了很多红点，很痒，会忍不住去抓，可越抓越痒。到现在已经有一个多星期了，有去医院检查过，医生说是得了痒疹，拿了些药，可是都没有明显的效果。请问得了痒疹有什么好的方法可以治疗的？
20558209,流鼻涕，嗓子疼，耳朵疼，恶心，头晕，但不发烧。喝了感冒冲剂没有效果。请问这大致是怎么回事啊？
62182814,脑瘤的症状头痛眩晕我就是头痛去医院检查做核磁共振，查完之后代付什么也没说，然后给我开一种药告诉我吃到99岁。大夫脑瘤一般是不是都是恶性的，那要怎么治疗，请医生指点。
59548960,浑身浮肿。有・硬块。很长时间了。请医生帮帮忙，
9555268,这么大的宝宝应该怎样添加辅食，宝宝吃鸡蛋羹，需要放什么油？菜籽油，色拉油，橄榄油，核桃油？
3969394,我最近几个月的都没有白带而且会流出一些像水一样的东西很稀没哟什么异味我很担心我结婚一年左右，请医生帮我分析一下谢谢
64420127,包皮手术20天了，请问拆线是把漏在外面的线头剪断吗
51952318,怀孕反胃、呕吐、出冷汗、拉肚子是什么情况？需要注意什么？
21726202,我最近老是手淫。已经连续一个星期都射精子？我最近老是手淫。已经连续一个星期都射精子、会造成什么危害？差不多一个星期多一点天天射镜子。
28772429,治疗牛皮屑的偏方可以相信吗患了一年多的牛皮癣了，吃了很多药了，可是现在这些药物对牛皮癣疾病就不顶事，所以想问问偏方怎么样治疗牛皮屑的偏方可以相信吗
25262755,双侧骶髂关节炎改变双侧骶髂关节炎改变，有时骶髂关节疼痛，严重时翻身也疼，咳嗽也会疼，做磁共振检查结果是双侧骶髂关节炎改变，请问这种炎症会是强直的前兆吗？
4124263,踝骨粉碎性骨折，钢钉固定。关节不能活动走多会痛。取出钢钉能恢复吗？腰椎会有后遗症吗？
13591727,腰部酸胀，右腿臀部以下一移动就疼痛，现正在自行做牵引关于腰椎间盘突出多久做牵引一次较为合适？的问题
69141983,孩子老是低烧，该吃什么药啊
38343109,6个月怀孕，宝宝缺氧怎么办？我前天坐车到昆明，后来去检查，医生说宝宝缺氧，要怎么办呢？
27703073,包皮术后淤血怎么处理？包皮手术后阴茎大面积为乌色还有红色，龟头靠近系带的地方有豌豆大小一块红色中间夹有乌色的现状，术后第五天了，是否正常大概多久能消失可以吃药促进血液吸收吗？
28753231,甲亢。t32608。t4。0。4。tsh。0。03。严重吗？吃药还是怎么？他们说快丢姓名了有那么严重吗？
32460822,经期能否阴道给药疾病:霉菌性阴道炎病情内容：（发病时间、主要症状、就诊医院等）：前段时间查出来是霉菌性阴道炎，用药快结束了，今天月经来了，看了说明书可以继续用药，所以今晚又上了一颗药，刚才在网上看好多都说这个期间不能阴道给药，我已经用了有什么后果啊
5694691,痔疮对生育有会有伤害吗
35873628,胎儿脉络丛囊肿严重吗我12周的时候做NT检查时显示宝宝一切正常，这次18周去做唐筛前的B超检查说宝宝有脉络丛囊肿，请问这问题严重吗
67882266,小腿麻木，有一年了，腰疼好几年了，是不是腰椎间盘突出？40岁
10814373,我小孩昨天上午打了百白破预防针，今天打针处肿了，摸起来有点硬，小孩说痛还哭，请问是怎么回事？有没有打到骨头啊？
38778919,双下肢麻木是什么现象有什么治疗方法
15906585,做完包皮手术医院天天要做红光和雾化会好的快吗
67118349,新生的宝宝双腿和左胳膊掉皮严重，嘴里长泡，医生说是大疱性表皮松懈症，这个可以治好吗这个病能治好吗？概率多大
3181355,我准备要小孩了，不知能否吃螺旋藻，我有妇科炎症，不知是否会有什么影响呢？
66307835,想问下，四月12号来的大姨妈，17号干净的，一直备孕中，五月七号测的，出现第二条线，不是很明显，有痕迹怎么回事？谢谢
22139142,自己是不是得了妇科病白带多，阴部痒，经量少
68507803,慢性浅表性胃炎，治疗两个多月，一直吃的中药，没有好转，气短乏力，胃胀痛，现在感觉头昏眼睛模糊，食欲不振，请问医生我该吃什么药
40117811,后脑麻左肩左臂酸是脑梗吗如果是脑梗怎么办
5966497,年初二发现他右脚歪着走路，本地医院没找出原因，他右脚上下楼梯明显没左脚有力。哪些原因会引发这症状，该怎么办
59176110,术后第二天起水肿，大概有五个，水肿需要激光码，:
51327678,这个月23用试条试了没怀孕，当天就打了庆大霉素，奥硝唑，替硝唑，24号打了庆大霉素，奥硝唑，左氧。昨天试条检查怀孕了，今天去医院检查B超里没显示。抽血化验报告是这样的。这个孩子能要吗、听说怀孕一周内对孕妇禁药只会造成流产或是没有影响。孕两周后才会造成畸形。有这种说法吗？孩子还能要吗？我都急死了。
58040176,4岁宝宝突然晕倒。没有抽筋。没有呕吐就头痛:
56389359,每天早上肛门里面痒，曾经有混合痔，今年过年的时候做了pph手术，改善了很多，可是最近又开始痒。是为什么呢？难道痔疮又犯了吗？
38328952,我怀孕不到一个月出血以为来大姨妈吃了益母草后来没有血我就不理直到到了经期月经没来才知道有了。到两个月又出血，去检查说胚胎停止发育一个星期了要准备手术的前一天就流出来了我想知道我这样的情况是什么原因引起的是不是我早点保胎就可以保住
64645335,宝宝身上起了小红疙瘩，是不是湿疹
21924844,脚气脚趾中间脱皮。该怎么办
5307104,准备要小孩可以吃芦荟软胶囊吗
50924048,最近几个月月经不规律是怎么回事
20213800,心肌缺血，心肌炎，有时有心绞痛
41365892,前段时间因为出了一次小事故导致我的有肱骨粉碎性骨折和桡尺神经损伤经过手术以后骨折的地方恢复得漫好就是现在整个右手手指头不能伸直手腕那边也伸不直但能弯现在我想问的就是我的手指头和手腕能不能伸直能不能恢复假如想早点恢复的话改吃什么？还有就是我以后能不能继续开车？希望医生能帮帮忙（）
33625452,我想知道怀孕了木有？我例假是26号，28号就差不多没有了，1号和男友爱爱，他有感觉就拿了出来，怀孕的几率大吗？
65080610,如何治疗精神分裂症第三次发病做过心电图，脑电图，验血，CT，曾经两次发病，治疗过两次，都是吃药两个月自己停药怎么样才能治好该病
30630281,龟头痒的问题？自认为个人卫生还比较可以，每周都要洗几次澡，洗澡的时候特别注意洗自己的生殖器。前几天和老婆做完爱，第二天龟头就开始痒，问老婆她哪里痒不痒，她说做完之后就有点痒。请问:做爱后龟头痒是怎么回事？不会是性病吧？
59348693,请问医生嘴巴生疮吃什么药可以治好啊？快速简单治好？
39092416,我怀孕多久了？我上个月和老公做了没有采取避孕措施，我由于月经一直都没有来，我用试纸测试怀孕了，怎么办啊，我怀孕多久了，应该怎么计算呢，我现在很想知道，到底怀孕多久了呢。我怀孕多久了，怎么计算啊？
11293944,宝宝7个月了，我昨天去烫发染发了，今天宝宝拉肚子了。该怎么办？
58582331,每次宝宝吃饭就是一个难题，我都要在后面追，特费劲，他吃一口就要玩一会才会吃，很喜欢吃一些零食一类的，到了吃饭的时候特又不饿，就吃不下饭了，还经常爱生病，弄的我很头痛
56793186,我怀孕有五个月了阴道一直都在痒百带也很多，也要过一些药洗阴道过这样会影响BB吗？
4570952,我的手脚麻木如何治疗吃什么药最好
63484211,肺癌晚期脑转移，前段时间，病人经常头昏头痛厉害，时常呕吐，没有食欲，最近几天病人头疼头昏得到了很大改善，只是偶尔有一点头昏，食欲也很好，每餐吃饭和正常一样。精神状况也好了很多，没有给病人任何的治疗。我想问这是病人有了好转吗？
59380245,我得了肺癌好久了，一直都是化疗，现在听说有生物疗法，不知道对身体怎么样，以前也没有接触过，肺癌进行生物疗法好吗？
24675874,小孩子发烧怎么样退烧。
31828543,一岁宝宝耳朵痒，还油油的怎么办
28548718,体寒是怎么引起的？体寒有什么症状？应怎样避免？
47184211,医生我是得了甲亢的我是怀孕五个的时候得了甲亢，那时医生说可以吃药可我怕对小孩有影响所以就没有吃药，现在我小孩已经有六个月了，我五个多月才开始吃药，吃的，益肝灵软胶囊，丙硫氧嘧啶片请问这两种药是治甲亢的吗？现在我眼睛凸出来了，吃这两种药会影响小孩吗？？凸出的眼睛吃药了就会好吗？？？？
6920949,左手肘关节至手腕之间骨头疼痛，自然下垂时是钝痛，小臂抬起时骨头刺痛，用手捏也可感觉疼痛，持续了4小时左右后疼痛自然消除。请问专家是什么原因？
15713566,有一段时间了小孩怎觉肛门发痒别的都没有什么
18632722,双肾结石右肾积水右侧输尿管上段扩张前列腺钙化斑
24336852,胎儿37周胎儿左肾盂宽10。7mm右侧肾盂宽4。9mm会有什么影响吗？胎儿37周胎儿左肾盂宽10。7mm右侧肾盂宽4。9mm会有什么影响吗？胎儿37周胎儿左肾盂宽10。7mm右侧肾盂宽4。9mm会有什么影响吗？
57833980,我是这个月10号做的包皮手术，医生叫我14号到医院换药，我看了一下旧纱布，光是一层纱布没有药，我想问一下14号不去行吗？
24857723,今天肛门出血了，有个小硬疙瘩，是尖锐湿疣还是痔疮。谢谢
58770884,刚怀孕四周时见褐色液体、去医院查孕酮低13、97吃了十天的孕酮片在查19。49、然后又打了十天的黄体酮针又查29。33、医生说正常了，b超七周时见胎心胎芽了，现在八周了今天又见红了，不是褐色的是红色的、花生豆般大小一片、今天生气了、然后小肚子疼了一下、是不是见红跟我今天生气有关？我该怎么办？
49221466,我上个月6月23到7月1号来的例假，大姨妈软件告诉我这个月应该在7月23到7月27来例假，一直到今我上个月6月23到7月1号来的例假，大姨妈软件告诉我这个月应该在7月23到7月27来例假，一直到今天还没来，5月份18号来的，我这个月什么时候能来啊？
16065822,我意外怀孕一个多月了怎么办。
44557384,医生:我是一位男生我为什么喜欢穿女生内裤呢医生:我是一位男生我为什么喜欢穿女生内裤呢
50737106,口苦口干好长时间了，吃药么起作用吃点药，或食疗都行，就是能治好就行
28523028,腰椎间盘突出压迫神经脚趾麻木用哪些药物？我有腰椎盘突出很长时间了，痛的时候疼得厉害，都不敢下腰，时间长了引起了神经脚趾麻木，就是脚后的两侧小脚趾头和脚边麻木，站的时间长了腿就痛，脚趾也麻木，不敢动。请问腰间盘突出引起的神经性脚趾麻木用什么药物治疗啊？
50805805,发烧头晕，咳嗽前天大姨妈来了，从昨天早上醒来发现发烧，嗓子难受鼻塞，昨天吃了药，今天还是有点发烧，还带有咳嗽，昨天都没有咳嗽的，我都不知道该怎么办了
46353503,请问气胸手术后20多天有胸闷，胸疼的症状是否正常？气胸手术，切除了左胸的肺大泡，可是手术20多天后有胸闷，胸疼，伤口还没有消肿的症状是否正常？
25694881,胸闷，气喘，偶尔咳嗽没有治疗过该吃什么药
49481092,吃避孕药可以调解月经不规律？？月经每次都延迟几天，月经不调（感谢医生）。
38942520,三七伤药胶囊可以治疗软组织挫伤后遗症吗？？:我的胸部右侧被别人用脚踹伤，当时做了胸透没有骨折。就是咳嗽和打喷嚏会疼。现在都9个月了每天都酸麻，请问这个事后遗症吗？三七伤药胶囊可以治疗软组织挫伤后遗症吗。三七伤药胶囊可以治疗软组织挫伤后遗症吗？三七伤药胶囊可以治疗软组织挫伤后遗症吗？
54029789,我准备怀孕，吃盐酸拉贝洛尔片，早中晚三次三粒，血压目前控在120/85。在这个药可以吃到怀孕或者到分娩为止吗？
6312553,前些时候我的肝功不明原因转氨酶增高，甲乙丙戊肝均阴性，医生给我服药后ALT正常，胆总胆汁酸增高，而且越查越高，现已达113个单位，而正常是40，这是为什么呢，B超也是正常。
44935107,磷霉素钠过敏后可以打针吗以后可以打针吗
29619947,应对羊羔疯哪些治疗办法好呢？我老婆今年28岁，我们结婚已经有几年了，因结婚后才发现她患有癫痫病，所以一直没敢要孩子。但随着年纪的变大，我们还是想要一个孩子的。但不确定此病是否会有遗传。也怕怀孕过程中会有危险。应对羊羔疯哪些治疗办法好呢？应对羊羔疯哪些治疗办法好呢？
45795873,本人的下巴长的比较短不是很好看本人一直想自己的下巴长的好看一些喜欢尖下巴那样的上个星期听朋友说是可以垫下巴的那么垫下巴有没有风险呢想咨询一下垫下巴有没有风险呢？
31327132,腮帮子肿的怎么回事啊，求解右腮帮子肿起得，怎么回事啊，看医生，医生说我可能得了腮腺炎，怎么办啊
14888511,为什么老是感觉胸闷，气短，检查心电图也都没事？
6976493,全部症状：发病时间及原因：我孩子5岁，下午发现头发热。治疗情况：就是他打了吊瓶过后就头热四肢发冷，还呕吐，感冒就这样，是怎么回事。
60801642,内痔，外痔，混合痔（应该是）我妈妈每次大便，都脱肛，而且她只有6。5克血，之前一个外痔，做了手术，但是里面还有一个需要做掉，但我们镇上的医生不敢做，怕大出血，这种情况下是不是必须输血才能做手术。现在镇上的医生让我妈在家补血，可贫血是老病了，一直补不上去。每天都疼，特别受罪，该怎么办？
50182404,我一直有痔疮，我今天上大厕拉好多血，两个礼拜前也拉过一次后面没有拉了，今天也拉了吃了一斤葡萄，四只香蕉，刚刚上厕所拉成一片红色的吓死了，可是一点也不疼，请问这跟痔疮有关系吗？还是得了什么怪病啊？
4868334,有乳房疼痛的症状，做了彩照后没发现特别的情况，可是服药也没见好转，想做钼靶检查确定是否为乳腺癌。
28721964,小孩前手辟骨折，要怎么治才合适
30003685,乳房胀，小腹有时有刺痛是怀孕吗？
23091841,肾气虚怎么办，吃什么药，
14518893,我是中度的子宫微烂，假如怀孕了宝宝可怕要吗？医生建议做手术，但我又怕会影响以后怀孕，手术后两年才可以生小孩
20745203,一个多月的宝宝屁屁破了一直拉稀而且一放屁就带水出来怎么治疗啊
34992275,以前的胃窦炎状况一年前检查出胃窦炎，吃了两个星期药，现在没什么症状，还需要复查吗
54725135,推算受孕时间末次月经6月29号来的。7月2号没有的。七月同房很多次。7月29号测出怀孕，30号去医院做B超子宫里没有受精卵，过两天去检查就有了，可以帮忙推算什么时候同房怀的孕，谢谢
9550895,患者信息：男14岁广东珠海发烧是慢慢烧上来的，觉得全身发烫，到后来有头晕，意识模糊，到后来头，手发麻，并出了很多汗，（有中暑，大概是热射病）请问是怎么回事？曾经治疗情况及是否有过敏、遗传病史：无
42864981,生了宝宝以后大姨妈就没怎么停过，去过很多医院都检查不出什么
27625646,长春做包皮手术去哪好？洗澡的时候尝试把包皮往后面拉扯，但是龟头不能完全露出来，哪怕不是勃起的状态也不行，包皮觉得疼痛。包皮下端有血管。这是什么病？是包皮过长吗？感谢医生为我解答
62455936,三十七周，发现有个外痔疮，可以用（马应龙痔疮膏）来擦吗，有痔疮是不是不可以顺产啊。感谢医生为我快速解答――该如何治疗和预防我也要咨询
36673902,痔疮痔疮痔疮痔疮痔疮医生我忍过大便造成便秘便秘又造成痔疮
16769553,同房后吃了避孕药，药店店员说是事前事后都能吃的。然后月经提前一周来，来的很少，都是暗红色的。来完胸部一直很涨，是怀孕了吗？
39135045,我会不会是禽流感？我这几天感冒，鼻塞，轻微咳嗽，感冒四天了，不发热，但是今天嗓子又不舒服了，我有鼻我会不会是禽流感？我这几天感冒，鼻塞，轻微咳嗽，感冒四天了，不发热，但是今天嗓子又不舒服了，我有鼻窦炎，之前拍过CT，有气管炎、我当地还没有禽流感，我这个会不会是禽流感？我没有接触禽类。
57106244,肺结核的午后低热，大概是哪段时间呀？午后低热是指哪个时间段低热？下午几点到几点？谢谢
43974882,怀孕后出现眩晕四肢发麻
28469701,鼻子不通气、打喷嚏就鼻涕出来，鼻子好不舒？鼻子不通气、打喷嚏就鼻涕出来，鼻子好不舒服的、还有鼻子自动流出鼻涕出来、一天总是流不完的鼻涕怎么办。
49376927,帮我算下现怀孕多少周了？？？？末次月经是2月28号，月经一直不怎么准，最后一次月经都是吃药调出来的，记得最后一次同房是3月25号的，之后一直没有过，4月13号发现怀孕了的。今天去医院做四维说才24周，是不是宝宝偏小？帮我算下现在到底算是多少周了？？。
8917630,我经常右边腰痛，有时脊柱骨累，坐不住，左边脸眼睛周围有点麻，去医院怎么检查，属那方面问题
47775406,腰椎间盘突出压迫神经左腿疼起不来左脚麻木怎么才能治好
24777598,医生，为什么每次经期前乳房都会胀痛啊，是？医生，为什么每次经期前乳房都会胀痛啊，是什么原因，会不会得乳腺癌啊。无我想咨询一下这方面的
13104823,身体的腰部。心部骨头很脆，多次骨折，请问如何治疗？
24872310,能要宝宝吗我破腹产一年了可以要宝宝吗
36725473,宝宝吃了婴儿健脾散和龙牧壮骨颗粒之后可以吃钙片吗？两个月的宝宝。
23183773,大姨妈快来了流出来的黑黑的东西大姨妈快来了。流出来的黑黑的东西。怎么回事？
26257227,宝宝发育迟缓我家宝宝现在有七个多月了，体重才4。6kg，身高61cm，去医院一会做这个一会做那个检查，也查不出原因来，也不知道在医院挂什么科。有谁可以帮帮我吗？
4307515,人流后24天怀孕，是药流好，还是人流好。
10056674,患者信息：女27岁怀孕前有时因为上火，就会有痔疮发作，是在里面的。现在怀孕第38周，在最近这1，2个月开始，痔疮竟然在肛门外，而且越来越大了，现在比黄豆还大了。快要生宝宝了，这样会影响自然生产吗？现在可以用药或者动手术切除吗？
37331161,我怀孕39周了胎儿已经入盆我怀孕39周了胎儿已经入盆、这几天总是流绿色果冻壮透明分泌物满多的这是怎么回事情呀没易味
61898688,刚生完宝宝，宝宝不肯吸奶水，乳房出现硬块，怎么样才能让硬散开？
56131548,两岁左右小孩有痔疮会是什么原因？检查过，医生说肛门收得比较好，应该没什么问题，但是小孩大便经常会哭小儿痔疮有哪些治疗方法？
7115427,因为我是做试管婴儿的选择1科窒
21009786,我刚生产两个宝宝，以前抽血检查从没说过有梅毒，这次生产完，医生告诉我梅毒里显示TPPA呈阳性是怎么回事？
11952106,从34周就开始撞那里了，可是到现在39周多了，还撞那里，一直没有入盆，是怎么回事啊？
67931312,孩子说头疼`又说右耳阵痛`有发烧的症状`该怎么办
38740543,前天下午右脚扭伤，右脚错位，脚踝骨折脚踝骨折，右脚错位，现在打石膏，但是脚背疼
52688900,怀孕6个半月双顶颈73股骨长度50肱骨长46胎心147羊水深度56胎盘厚度28胎盘后壁男孩女孩
46026598,我像预约做四维，应该这么预约呢现在我是25周，我想知道联系方式
16141351,我计划要小孩，11月29号去妇幼保健院检查我的精子情况：精液量5ML，活动率68%，活力Ⅱ~Ⅲ级，精子数62*10的9次方/L，医生给我开了1个月的右归丸和葡萄糖酸钙锌口服溶液这2重要，计划元旦要小孩，继续服药对小孩有影响么？
17625244,脚臭怎么办？？脚不出汗
13656725,有什么治脾肾阳虚的药吗
30708608,我生气时总会胸闷，堵得慌。但是不生气时也？我生气时总会胸闷，堵得慌。但是不生气时也有过，而且有时感觉上不来气。得过肺结核，今年7月时以稳定就没吃药了，肺结核时，无任何反应和不适。得过甲亢也好了有几年了，有鼻炎，还有点咽炎。吃什么药能缓解胸闷吗？
37298894,怀孕五个月，大便出血怎么办？怀孕五个多月，最近大便总是流血，最近小便时肛门也会流，这样的情况连续四天了，最近基本没吃过辛辣食品。对胎儿有影响吗？该怎么治疗？
59448111,最近的一段时间总是感觉乳房胀痛胀痛的，尤其是来月经的时候最明显，有时候疼的都不能碰，洗澡的时候也可是摸到乳房内有一些结节，就去医院检查，医生说是乳腺增生
13342902,经常胸闷，喘不上来气，拍胸片和心电图说一切正常，到底怎么回事啊？
51143792,三维彩超需要憋尿吗？？？
10226185,肚皮里面长了个小肿块。外面有白尖。有点痒。请问是怎么回事。需要手术吗？治疗情况
52239448,宝宝摔倒了我家宝宝四个月到时候摔倒了嘴唇和牙齿中间的肉肉了摔断了，不是狠厉害，到今天有摔到了摔的很厉害怎么办，还能张合吗？
8439194,怀孕24周，左心室内见一直径为2mm的强光斑请问什么原因
59651675,我老爸前几天检查出鼻血管瘤病，我爸爸经常感冒流鼻涕，鼻子不通气，有时候还有出血现象，我爸爸开始没在意，以为是上火引起的，后来延误了病情，现在正吃药治疗，我爸爸的鼻血管瘤有什么治疗方法。鼻血管瘤的症状，该如何治疗？
68147651,扁桃腺肥大，气管发炎，输了两天液
17336550,乳腺发炎输了地塞米松后多久后能继续给宝宝喂奶
5645794,怀孕了还可以用手抚摸阴蒂吗
37515754,全身无力总坐不住一天总共舒服的坐不住2时？全身无力总坐不住一天总共舒服的坐不住2时。因为肝火得了一场胃病之后就这样让人很痛苦。最常见的是为什么是脾虚嘛？还是脑供血不足的原因肝肾功能血液检查没问题贫血也没问题。就差做胃镜和做脑部ct了。
19297845,我家孩子看电视或看远距离时眼睛斜。平时还正常。在太阳下还总眯着一只眼睛测视力两只眼睛都是1。0想问一下是什么病。怎样治疗谢谢
31917710,北京治愈腰腿痛的医院有那些目前腿疼，脚麻，不能长时间站立，睡觉必须趴着睡，半夜醒来疼的睡不着，干过活后出汗没穿衣服，受凉。让后一直感冒，就开始腰疼，慢慢的腿疼，医生能给一些分析和建议吗？迫切得到一些有用的分析和建议，希望能够找到。
40133178,我意外怀孕了大概有一周左右想用药流，检查白带结果是清洁度2，滴虫阴性，霉菌阳性。没有治疗过呢怎么才能尽快流掉
47521155,怀孕35周宝宝偏小胎盘3级了可以怎样把宝宝的身体补起来吗
20513877,头部被电击伤表层皮肤没有长好可以抹茶油吗
25737724,我最后一次大姨妈是4月10号，现在8月8号了，那我预产期是什么时候，怀孕多少天，才会生出来？
36283465,我是剖腹产，纯母乳喂养，宝宝l年零三个月，怎么还没来月经，正常吗
55686949,甲状腺结结已27。4毫米大，这是一年来的发展。有痛感。只在检查中求医治有那个医院较好
51934196,问一下，去做孕检需要预约吗？想在贵医院做人流
22589189,羊角风治疗/癫痫治疗？我19岁了可是患羊角风癫痫好多年了，也治疗了好多年一直没有什么效果，每次发病的时候口吐白沫，全身抽搐等，没办法想正常人一样工作学习，难道现在还是没有什么方法可以治愈这样的病吗。求治疗癫痫的方法
62370922,胃痛的时候会想吐，而且会晕，严重的时候会晕倒。之前医生开了药，吃的是没事，但是过段时间还是会出现症状
39002415,唇炎4年脱皮痒干裂肿唇炎4年脱皮痒干裂肿
17893913,孩子病毒性流感咳嗽怎么办
34826586,麻烦给我看哈吃什么药半夜梦见上厕所，一直都有尿床的习惯。二十多岁了差不多三个月一次
43894692,问题描述:我最近一年来每次饭后就感觉头晕难受发困。请问告诉我这是怎么回事是不是慢性的食物中毒怎么排查而且最近身体也不是很好。请你尽快答复我谢谢
51800542,患者性别:女患者年龄:46详细病情及咨询目的:右下眼皮不停的跳，已经一周了，昨天眼皮下面的面部肌肉也开始跳动。医生这是什么病呀？是不是越来越严重了？会不会以后嘴也会歪掉啊？能治好好吗？我很着急啊。本次发病及持续时间:一周目前一般情况:右下眼皮和眼皮下肌肉跳动病史:无怎样解决问题
63169243,长针眼是怎么回事呀，疙瘩一直都没消
31768822,大便出血怕是痔疮快2个月了生完宝宝大便出血
9423765,全部症状：吃了吐发病时间及原因：7。19检查胃癌晚期治疗情况：吃一些消炎药
29334746,头发掉得很厉害。是什么原因啊/？
31000452,痔疮？痔疮一到晚上特别痒有什么药可以止痒。
21660186,做爱时全身冒汗，又坚持不了多久为什么昨天晚上和女友做爱，没有两分钟全身是汗，没五分钟就射了，原来做爱时间都是40分钟以上，为什麽昨晚上会那样子
12333791,全部症状：全部症状：脸上过敏皮肤像是脱皮一样脸上紧绷发红痒有时有灼烧感发病时间及原因：治疗情况
60289602,男性甲亢能生孩子吗？男性甲亢能怀孕吗？
5811793,这是因为脚气引起的吗？我有脚气
52013685,龟头上和阴茎上有小疙瘩？长了很长时间了有3年多了，不疼不痒白色的小疙瘩，一片一片的然后龟头沟那块也有。没有过敏是不是传染性病什么啊
54219771,胎儿隔离肺老婆怀孕28周。说孩子隔离肺，还有积液，我该怎么做
27947345,我的肛门里面疼痛外面一点多不疼，里面好难受
27137474,怀孕多久乳房才会胀痛？8。8号同房一次，8。23号同房一次，月经周期40天，8。30号乳房胀痛，9。4号用试纸测的第二道杠不是太明显，请问是哪次同房怀孕的呢？
26721638,左手么指麻木有1个星期是什么原因，选择什么药。
64226655,右大腿根部连同整个臀部疼痛，不动的时候没感觉。但右腿根本无法受力，已经不能走路了，连睡觉翻身都成问题了强直性脊柱炎还是风湿原因导致的么？
58827708,为什么骨盆和右腿骨折正个脚面都会疼呢
3597482,我的孩子对青霉素过敏，最近学校将进行甲流疫苗接种，我想请问：像我的孩子这样对青霉素过敏者，能否接踵甲流疫苗？
33084542,铅中毒如何排铅？本人在蓄电池厂上班听说铅中毒后排铅时会把身体其他的微量元素一起排出体外导致身体免疫力下降不知道是不是这样
40714464,风疹igm阳性，曾发烧5天出红疹我igg和igm呈阳性，八周多发烧5天，红疹由手脚背部延伸到脸部，手脚不痒，脸部少许。3天时间就消了（怀疑头孢过敏）。现在结果这样不敢轻易做决定。
27196382,风热感冒怕冷吗？现在很怕冷，喝点开水冒汗是风热感冒吗
23641144,宁海痔疮最佳治疗方法？月子期间得了痔疮我现在还在坐月子得了痔疮肛门外还长了个肉疙瘩因为我还得给宝宝喂奶想问问有什么好的治疗方法既能治好又不影响哺乳。
22210978,痔疮会影响发育和长大后生小孩吗？还没来月经
43931912,骑车摔了下，颌骨粉碎性骨折，如果不做手术有后遗症吗？
23010490,颈椎病怎么治疗最好颈椎印起肩膀疼痛。
27432683,我儿子今年7岁左眼4。7，右眼4。5是近视吗？要带眼镜吗？
63245963,如果是纤维肿瘤的话是不是一定要动手术切除吗？会不会留下疤痕？
60795448,我得痔疮了，怎么办？是外痔。不是很严重就是肛门旁边有肉，不舒服，还流了一点血
50321182,我的小腿上的皮肤病我皮肤病是浑身痒，小腿上长了很多小疙瘩有疙瘩的地方皮肤都很硬。还是痒，想问有什么药能治疗我的病
26222252,鼾症怎么护理？鼾症怎么护理？
7828068,肛门长个包包时大时小有点痒这是痔疮吗
60770804,屁股眼儿长痔疮怎么治？
21980098,心脏病的老人脚浮肿是为什么
31116900,做爱时**会软掉？做爱时**会软掉，做爱时**会软掉（感谢医生）。
17408903,胎儿永久性右脐静脉和胎儿左肾盂分离同时出现会有什么影响
23685781,大腿内侧神经疼痛几乎不能行走还头晕呕吐我想知道原因是什么
5621252,我看过中医说是肾虚给我那了一些草药吃完了没感决怎样我可以吃六味地黄丸吗吃它有副做用吗
8548123,全部症状：胸口闷，咳嗽。嗓子也有点哑，但不痛发病时间及原因：治疗情况
52552218,西宁最好的医院可能怀孕了，得了霉菌性阴道炎怎么办？
31600631,手脚冰凉腰疼后背疼手心出汗请问是阴虚阳虚吃金匮肾气丸可以吗
17659819,血栓1年右手右脚不好用请问用什么药
49138355,心绞痛刚得的轻微脑梗右胳膊右腿不太灵活觉得木
17741636,"初期痔疮怎么治疗比较好？（h5class=""f12f14mt20""）（/h5）（pclass=""lh180mt10graydeep""）初期痔疮怎么治疗比较好？麻烦各位专家支支招，这快过年的，想早点把痔疮给治好。（/p）"
38928712,我爸23号上午骑车被货车撞了头上有几公分伤口之后送到医院本人意识清晰感觉脑部疼痛做了CT医生说是颅骨骨折颅内有淤血在挂水观察24号早上再次CT医生说需要开颅取出淤血想问下这种情况严重吗想咨询医生这种情况严重吗手术成功几率大吗后期会不会有什么后遗症（）
63837201,轻微外痔疮吃什么药谢谢
19100566,"臀部吸脂减肥效果怎么样该注意什么im=newImage。im。src=""http://stat-z。xywy。com/c。png？subject=318&subject_pid=315&qid=19100566""。"
52388250,怀孕两个月同房出血要不要紧？？医生，我刚刚怀孕两个月，昨天晚上我们老公有过一次同房，可是我下身就出血了，请问这样要不要紧。没有过敏、遗传病史
38640494,精神运动发育落后应该怎么训练21个月宝宝精神运动发育落后应该怎么训练，现在自己扶东西能走，智力也落后应该怎么办，我家在一个小城市医院没有这种正规得训练，长春能有吗精神运动发育落后，智力落后
3524211,甲亢与结节性甲亢囊肿有什么区别。结节性囊肿病人需要补碘吗。
32570759,打点滴针孔的地方结球了打点滴针孔的地方结球了，热敷一会儿会化过一会儿又结了，试了两三次都这样，热敷的时候宝宝会哭好像会疼似的
31389027,小孩感冒咳嗽骨头痛畏寒怎么办
62983717,眼睛周围的皮肤发红、不痛也不痒、就是看起来红。
13424374,宝宝七个月了最近一月发烧了三次每次都在37-38度之间，现在内眼角有点发黄，怎么办
42938150,大姨妈走一个礼拜行房，吃了紧急避孕药，，会怀孕吗
